"";"ref.date";"ticker";"price.adjusted"
"1234";2018-12-19;"PETR4.SA";16,919975
"1235";2018-12-20;"PETR4.SA";16,342031
"1236";2018-12-21;"PETR4.SA";16,387659
"1237";2018-12-26;"PETR4.SA";17,053572
"1238";2018-12-27;"PETR4.SA";17,045702
"1239";2018-12-28;"PETR4.SA";17,840174
"1240";2019-01-02;"PETR4.SA";18,925684
"1241";2019-01-03;"PETR4.SA";19,389782
"1242";2019-01-04;"PETR4.SA";19,444843
"1243";2019-01-07;"PETR4.SA";19,751619
"1244";2019-01-08;"PETR4.SA";19,633629
"1245";2019-01-09;"PETR4.SA";20,042664
"1246";2019-01-10;"PETR4.SA";19,869612
"1247";2019-01-11;"PETR4.SA";19,657227
"1248";2019-01-14;"PETR4.SA";19,547102
"1249";2019-01-15;"PETR4.SA";19,53137
"1250";2019-01-16;"PETR4.SA";19,523508
"1251";2019-01-17;"PETR4.SA";19,790949
"1252";2019-01-18;"PETR4.SA";19,979736
"1253";2019-01-21;"PETR4.SA";20,081997
"1254";2019-01-22;"PETR4.SA";19,767349
"1255";2019-01-23;"PETR4.SA";20,003332
"1256";2019-01-24;"PETR4.SA";20,089859
"1257";2019-01-28;"PETR4.SA";19,484175
"1258";2019-01-29;"PETR4.SA";19,956135
"1259";2019-01-30;"PETR4.SA";20,15279
"1260";2019-01-31;"PETR4.SA";20,121323
"1261";2019-02-01;"PETR4.SA";20,294374
"1262";2019-02-04;"PETR4.SA";20,475294
"1263";2019-02-05;"PETR4.SA";20,514624
"1264";2019-02-06;"PETR4.SA";20,050529
"1265";2019-02-07;"PETR4.SA";19,735889
"1266";2019-02-08;"PETR4.SA";19,767349
"1267";2019-02-11;"PETR4.SA";19,539236
"1268";2019-02-12;"PETR4.SA";20,231445
"1269";2019-02-13;"PETR4.SA";20,491028
"1270";2019-02-14;"PETR4.SA";21,198973
"1271";2019-02-15;"PETR4.SA";21,112442
"1272";2019-02-18;"PETR4.SA";21,049517
"1273";2019-02-19;"PETR4.SA";21,537209
"1274";2019-02-20;"PETR4.SA";21,269766
"1275";2019-02-21;"PETR4.SA";21,552944
"1276";2019-02-22;"PETR4.SA";21,340557
"1277";2019-02-25;"PETR4.SA";21,002317
"1278";2019-02-26;"PETR4.SA";20,907928
"1279";2019-02-27;"PETR4.SA";21,301229
"1280";2019-02-28;"PETR4.SA";21,285494
"1281";2019-03-01;"PETR4.SA";21,002317
"1282";2019-03-06;"PETR4.SA";21,049517
"1283";2019-03-07;"PETR4.SA";21,057384
"1284";2019-03-08;"PETR4.SA";20,978722
"1285";2019-03-11;"PETR4.SA";21,828253
"1286";2019-03-12;"PETR4.SA";21,631603
"1287";2019-03-13;"PETR4.SA";22,103563
"1288";2019-03-14;"PETR4.SA";22,174358
"1289";2019-03-15;"PETR4.SA";22,221556
"1290";2019-03-18;"PETR4.SA";22,606989
"1291";2019-03-19;"PETR4.SA";22,96883
"1292";2019-03-20;"PETR4.SA";22,787909
"1293";2019-03-21;"PETR4.SA";22,465399
"1294";2019-03-22;"PETR4.SA";21,2383
"1295";2019-03-25;"PETR4.SA";21,505745
"1296";2019-03-26;"PETR4.SA";22,520468
"1297";2019-03-27;"PETR4.SA";21,505745
"1298";2019-03-28;"PETR4.SA";22,072098
"1299";2019-03-29;"PETR4.SA";22,072098
"1300";2019-04-01;"PETR4.SA";22,024904
"1301";2019-04-02;"PETR4.SA";22,253021
"1302";2019-04-03;"PETR4.SA";21,663067
"1303";2019-04-04;"PETR4.SA";22,394608
"1304";2019-04-05;"PETR4.SA";22,638456
"1305";2019-04-08;"PETR4.SA";23,008158
"1306";2019-04-09;"PETR4.SA";22,937365
"1307";2019-04-10;"PETR4.SA";22,638456
"1308";2019-04-11;"PETR4.SA";22,024904
"1309";2019-04-12;"PETR4.SA";20,317972
"1310";2019-04-15;"PETR4.SA";20,396633
"1311";2019-04-16;"PETR4.SA";21,018047
"1312";2019-04-17;"PETR4.SA";21,041651
"1313";2019-04-18;"PETR4.SA";21,71026
"1314";2019-04-22;"PETR4.SA";21,584406
"1315";2019-04-23;"PETR4.SA";21,77319
"1316";2019-04-24;"PETR4.SA";21,71026
"1317";2019-04-25;"PETR4.SA";21,867582
"1318";2019-04-26;"PETR4.SA";21,449993
"1319";2019-04-29;"PETR4.SA";21,544455
"1320";2019-04-30;"PETR4.SA";21,339792
"1321";2019-05-02;"PETR4.SA";21,040672
"1322";2019-05-03;"PETR4.SA";21,13513
"1323";2019-05-06;"PETR4.SA";21,072161
"1324";2019-05-07;"PETR4.SA";20,741552
"1325";2019-05-08;"PETR4.SA";21,544455
"1326";2019-05-09;"PETR4.SA";21,119387
"1327";2019-05-10;"PETR4.SA";21,001312
"1328";2019-05-13;"PETR4.SA";20,387333
"1329";2019-05-14;"PETR4.SA";20,466047
"1330";2019-05-15;"PETR4.SA";20,371588
"1331";2019-05-16;"PETR4.SA";19,891424
"1332";2019-05-17;"PETR4.SA";19,427002
"1333";2019-05-20;"PETR4.SA";20,088211
"1334";2019-05-21;"PETR4.SA";20,851757
"1335";2019-05-22;"PETR4.SA";20,772741
"1336";2019-05-23;"PETR4.SA";20,417179
"1337";2019-05-24;"PETR4.SA";20,614712
"1338";2019-05-27;"PETR4.SA";20,733234
"1339";2019-05-28;"PETR4.SA";21,175711
"1340";2019-05-29;"PETR4.SA";20,938667
"1341";2019-05-30;"PETR4.SA";20,662119
"1342";2019-05-31;"PETR4.SA";20,188038
"1343";2019-06-03;"PETR4.SA";20,5357
"1344";2019-06-04;"PETR4.SA";20,701628
"1345";2019-06-05;"PETR4.SA";20,432981
"1346";2019-06-06;"PETR4.SA";20,764839
"1347";2019-06-07;"PETR4.SA";21,144106
"1348";2019-06-10;"PETR4.SA";21,057192
"1349";2019-06-11;"PETR4.SA";21,460159
"1350";2019-06-12;"PETR4.SA";21,215216
"1351";2019-06-13;"PETR4.SA";21,475965
"1352";2019-06-14;"PETR4.SA";21,381145
"1353";2019-06-17;"PETR4.SA";21,420654
"1354";2019-06-18;"PETR4.SA";21,689302
"1355";2019-06-19;"PETR4.SA";21,744612
"1356";2019-06-21;"PETR4.SA";22,345116
"1357";2019-06-24;"PETR4.SA";22,321413
"1358";2019-06-25;"PETR4.SA";21,73671
"1359";2019-06-26;"PETR4.SA";21,863132
"1360";2019-06-27;"PETR4.SA";21,515472
"1361";2019-06-28;"PETR4.SA";21,657694
"1362";2019-07-01;"PETR4.SA";21,539177
"1363";2019-07-02;"PETR4.SA";21,191513
"1364";2019-07-03;"PETR4.SA";21,475965
"1365";2019-07-04;"PETR4.SA";21,641891
"1366";2019-07-05;"PETR4.SA";21,649794
"1367";2019-07-08;"PETR4.SA";21,847326
"1368";2019-07-10;"PETR4.SA";22,179186
"1369";2019-07-11;"PETR4.SA";22,439934
"1370";2019-07-12;"PETR4.SA";22,54265
"1371";2019-07-15;"PETR4.SA";22,266104
"1372";2019-07-16;"PETR4.SA";21,989553
"1373";2019-07-17;"PETR4.SA";21,871035
"1374";2019-07-18;"PETR4.SA";21,73671
"1375";2019-07-19;"PETR4.SA";21,6814
"1376";2019-07-22;"PETR4.SA";21,720907
"1377";2019-07-23;"PETR4.SA";21,744612
"1378";2019-07-24;"PETR4.SA";21,610289
"1379";2019-07-25;"PETR4.SA";21,246824
"1380";2019-07-26;"PETR4.SA";20,654217
"1381";2019-07-29;"PETR4.SA";20,843851
"1382";2019-07-30;"PETR4.SA";20,733234
"1383";2019-07-31;"PETR4.SA";20,606812
"1384";2019-08-01;"PETR4.SA";20,741135
"1385";2019-08-02;"PETR4.SA";20,954472
"1386";2019-08-05;"PETR4.SA";20,188038
"1387";2019-08-06;"PETR4.SA";20,448782
"1388";2019-08-07;"PETR4.SA";20,227543
"1389";2019-08-08;"PETR4.SA";20,820147
"1390";2019-08-09;"PETR4.SA";20,764839
"1391";2019-08-12;"PETR4.SA";20,267052
"1392";2019-08-13;"PETR4.SA";20,537809
"1393";2019-08-14;"PETR4.SA";19,844988
"1394";2019-08-15;"PETR4.SA";19,295507
"1395";2019-08-16;"PETR4.SA";19,040676
"1396";2019-08-19;"PETR4.SA";19,136238
"1397";2019-08-20;"PETR4.SA";19,128275
"1398";2019-08-21;"PETR4.SA";20,267052
"1399";2019-08-22;"PETR4.SA";20,083891
"1400";2019-08-23;"PETR4.SA";19,335325
"1401";2019-08-26;"PETR4.SA";19,080494
"1402";2019-08-27;"PETR4.SA";19,383106
"1403";2019-08-28;"PETR4.SA";19,582191
"1404";2019-08-29;"PETR4.SA";20,306866
"1405";2019-08-30;"PETR4.SA";20,306866
"1406";2019-09-02;"PETR4.SA";20,147598
"1407";2019-09-03;"PETR4.SA";20,386503
"1408";2019-09-04;"PETR4.SA";20,912094
"1409";2019-09-05;"PETR4.SA";21,015617
"1410";2019-09-06;"PETR4.SA";21,119143
"1411";2019-09-09;"PETR4.SA";21,445646
"1412";2019-09-10;"PETR4.SA";21,581026
"1413";2019-09-11;"PETR4.SA";21,397867
"1414";2019-09-12;"PETR4.SA";21,54917
"1415";2019-09-13;"PETR4.SA";21,40583
"1416";2019-09-16;"PETR4.SA";22,345518
"1417";2019-09-17;"PETR4.SA";22,050871
"1418";2019-09-18;"PETR4.SA";21,676586
"1419";2019-09-19;"PETR4.SA";21,732332
"1420";2019-09-20;"PETR4.SA";21,50139
"1421";2019-09-23;"PETR4.SA";21,883638
"1422";2019-09-24;"PETR4.SA";21,716406
"1423";2019-09-25;"PETR4.SA";21,77215
"1424";2019-09-26;"PETR4.SA";22,058832
"1425";2019-09-27;"PETR4.SA";22,026981
"1426";2019-09-30;"PETR4.SA";21,939381
"1427";2019-10-01;"PETR4.SA";21,907528
"1428";2019-10-02;"PETR4.SA";21,27841
"1429";2019-10-03;"PETR4.SA";21,294338
"1430";2019-10-04;"PETR4.SA";21,111179
"1431";2019-10-07;"PETR4.SA";20,840424
"1432";2019-10-08;"PETR4.SA";20,720968
"1433";2019-10-09;"PETR4.SA";21,119143
"1434";2019-10-10;"PETR4.SA";21,294338
"1435";2019-10-11;"PETR4.SA";21,708441
"1436";2019-10-14;"PETR4.SA";21,748259
"1437";2019-10-15;"PETR4.SA";21,979198
"1438";2019-10-16;"PETR4.SA";22,241995
"1439";2019-10-17;"PETR4.SA";22,026981
"1440";2019-10-18;"PETR4.SA";21,979198
"1441";2019-10-21;"PETR4.SA";22,114576
"1442";2019-10-22;"PETR4.SA";22,751656
"1443";2019-10-23;"PETR4.SA";23,054268
"1444";2019-10-24;"PETR4.SA";22,552568
"1445";2019-10-25;"PETR4.SA";23,293175
"1446";2019-10-28;"PETR4.SA";23,571896
"1447";2019-10-29;"PETR4.SA";23,747091
"1448";2019-10-30;"PETR4.SA";23,954142
"1449";2019-10-31;"PETR4.SA";24,20101
"1450";2019-11-01;"PETR4.SA";24,232862
"1451";2019-11-04;"PETR4.SA";24,17712
"1452";2019-11-05;"PETR4.SA";23,611712
"1453";2019-11-06;"PETR4.SA";23,659492
"1454";2019-11-07;"PETR4.SA";24,607145
"1455";2019-11-08;"PETR4.SA";23,906363
"1456";2019-11-11;"PETR4.SA";24,248789
"1457";2019-11-12;"PETR4.SA";24,065157
"1458";2019-11-13;"PETR4.SA";23,96896
"1459";2019-11-14;"PETR4.SA";23,487978
"1460";2019-11-18;"PETR4.SA";23,311615
"1461";2019-11-19;"PETR4.SA";23,071125
"1462";2019-11-21;"PETR4.SA";23,928877
"1463";2019-11-22;"PETR4.SA";24,033089
"1464";2019-11-25;"PETR4.SA";23,83268
"1465";2019-11-26;"PETR4.SA";23,399797
"1466";2019-11-27;"PETR4.SA";23,512026
"1467";2019-11-28;"PETR4.SA";23,672354
"1468";2019-11-29;"PETR4.SA";23,367729
"1469";2019-12-02;"PETR4.SA";23,303598
"1470";2019-12-03;"PETR4.SA";23,231453
"1471";2019-12-04;"PETR4.SA";23,776567
"1472";2019-12-05;"PETR4.SA";24,089205
"1473";2019-12-06;"PETR4.SA";24,329697
"1474";2019-12-09;"PETR4.SA";24,217464
"1475";2019-12-10;"PETR4.SA";24,401842
"1476";2019-12-11;"PETR4.SA";24,36978
"1477";2019-12-12;"PETR4.SA";24,82671
"1478";2019-12-13;"PETR4.SA";24,033089
"1479";2019-12-16;"PETR4.SA";23,576159
"1480";2019-12-17;"PETR4.SA";23,928877
"1481";2019-12-18;"PETR4.SA";24,482008
"1482";2019-12-19;"PETR4.SA";24,538124
"1483";2019-12-20;"PETR4.SA";24,257549
"1484";2019-12-23;"PETR4.SA";24,449942
"1485";2019-12-26;"PETR4.SA";24,778612
"1486";2019-12-27;"PETR4.SA";24,804575
"1487";2019-12-30;"PETR4.SA";24,528244
"1488";2020-01-02;"PETR4.SA";24,950865
"1489";2020-01-03;"PETR4.SA";24,747683
"1490";2020-01-06;"PETR4.SA";25,040266
"1491";2020-01-07;"PETR4.SA";24,942738
"1492";2020-01-08;"PETR4.SA";24,788317
"1493";2020-01-09;"PETR4.SA";24,707045
"1494";2020-01-10;"PETR4.SA";24,601391
"1495";2020-01-13;"PETR4.SA";24,650152
"1496";2020-01-14;"PETR4.SA";24,381952
"1497";2020-01-15;"PETR4.SA";24,01622
"1498";2020-01-16;"PETR4.SA";23,991842
"1499";2020-01-17;"PETR4.SA";24,260042
"1500";2020-01-20;"PETR4.SA";24,381952
"1501";2020-01-21;"PETR4.SA";24,073112
"1502";2020-01-22;"PETR4.SA";23,804913
"1503";2020-01-23;"PETR4.SA";24,097496
"1504";2020-01-24;"PETR4.SA";23,81304
"1505";2020-01-27;"PETR4.SA";22,78087
"1506";2020-01-28;"PETR4.SA";23,406675
"1507";2020-01-29;"PETR4.SA";23,447309
"1508";2020-01-30;"PETR4.SA";23,520456
"1509";2020-01-31;"PETR4.SA";23,122219
"1510";2020-02-03;"PETR4.SA";22,902781
"1511";2020-02-04;"PETR4.SA";23,268509
"1512";2020-02-05;"PETR4.SA";23,073456
"1513";2020-02-06;"PETR4.SA";23,715513
"1514";2020-02-07;"PETR4.SA";23,512329
"1515";2020-02-10;"PETR4.SA";23,674875
"1516";2020-02-11;"PETR4.SA";23,959332
"1517";2020-02-12;"PETR4.SA";24,487606
"1518";2020-02-13;"PETR4.SA";24,154387
"1519";2020-02-14;"PETR4.SA";23,910568
"1520";2020-02-17;"PETR4.SA";23,861803
"1521";2020-02-18;"PETR4.SA";24,17877
"1522";2020-02-19;"PETR4.SA";24,828955
"1523";2020-02-20;"PETR4.SA";24,316935
"1524";2020-02-21;"PETR4.SA";23,683002
"1525";2020-02-26;"PETR4.SA";21,301697
"1526";2020-02-27;"PETR4.SA";20,562113
"1527";2020-02-28;"PETR4.SA";20,594624
"1528";2020-03-02;"PETR4.SA";21,561773
"1529";2020-03-03;"PETR4.SA";21,171663
"1530";2020-03-04;"PETR4.SA";21,854357
"1531";2020-03-05;"PETR4.SA";20,553986
"1532";2020-03-06;"PETR4.SA";18,554665
"1533";2020-03-09;"PETR4.SA";13,044344
"1534";2020-03-10;"PETR4.SA";14,271569
"1535";2020-03-11;"PETR4.SA";12,881798
"1536";2020-03-12;"PETR4.SA";10,24042
"1537";2020-03-13;"PETR4.SA";12,516069
"1538";2020-03-16;"PETR4.SA";10,638659
"1539";2020-03-17;"PETR4.SA";10,565512
"1540";2020-03-18;"PETR4.SA";9,17574
"1541";2020-03-19;"PETR4.SA";9,923455
"1542";2020-03-20;"PETR4.SA";9,75278
"1543";2020-03-23;"PETR4.SA";9,346415
"1544";2020-03-24;"PETR4.SA";10,768695
"1545";2020-03-25;"PETR4.SA";11,638318
"1546";2020-03-26;"PETR4.SA";11,69521
"1547";2020-03-27;"PETR4.SA";10,809333
"1548";2020-03-30;"PETR4.SA";10,874351
"1549";2020-03-31;"PETR4.SA";11,370119
"1550";2020-04-01;"PETR4.SA";11,622065
"1551";2020-04-02;"PETR4.SA";12,60547
"1552";2020-04-03;"PETR4.SA";12,467305
"1553";2020-04-06;"PETR4.SA";12,81678
"1554";2020-04-07;"PETR4.SA";13,328799
"1555";2020-04-08;"PETR4.SA";14,076512
"1556";2020-04-09;"PETR4.SA";13,670148
"1557";2020-04-13;"PETR4.SA";13,759548
"1558";2020-04-14;"PETR4.SA";13,597002
"1559";2020-04-15;"PETR4.SA";13,312546
"1560";2020-04-16;"PETR4.SA";12,776143
"1561";2020-04-17;"PETR4.SA";13,109362
"1562";2020-04-20;"PETR4.SA";12,963071
"1563";2020-04-22;"PETR4.SA";13,613256
"1564";2020-04-23;"PETR4.SA";13,776174
"1565";2020-04-24;"PETR4.SA";12,963419
"1566";2020-04-27;"PETR4.SA";13,369796
"1567";2020-04-28;"PETR4.SA";14,020382
"1568";2020-04-29;"PETR4.SA";14,79252
"1569";2020-04-30;"PETR4.SA";14,670602
"1570";2020-05-04;"PETR4.SA";14,126042
"1571";2020-05-05;"PETR4.SA";14,581198
"1572";2020-05-06;"PETR4.SA";14,044766
"1573";2020-05-07;"PETR4.SA";14,174809
"1574";2020-05-08;"PETR4.SA";15,020095
"1575";2020-05-11;"PETR4.SA";14,75188
"1576";2020-05-12;"PETR4.SA";14,743752
"1577";2020-05-13;"PETR4.SA";14,296727
"1578";2020-05-14;"PETR4.SA";14,142298
"1579";2020-05-15;"PETR4.SA";13,939103
"1580";2020-05-18;"PETR4.SA";15,068862
"1581";2020-05-19;"PETR4.SA";15,182652
"1582";2020-05-20;"PETR4.SA";15,686571
"1583";2020-05-21;"PETR4.SA";15,597167
"1584";2020-05-22;"PETR4.SA";15,174523
"1585";2020-05-25;"PETR4.SA";15,83287
"1586";2020-05-26;"PETR4.SA";15,987299
"1587";2020-05-27;"PETR4.SA";16,19862
"1588";2020-05-28;"PETR4.SA";16,068577
